source,doi,figure,panel,subject,signal_type,time_min,value,unit,protocol_phase,exercise_load_W,valid_for_model,interpolated_short_gap,x_uncertainty,x_uncertainty_unit,y_uncertainty,y_uncertainty_unit,evidence_level,source_url,notes,trace_id,included_in_model_window,model_time_min
Choi 2020,10.1038/s41598-020-64406-5,Figure 1B,B,Representative subject (identity not reported),sweat_chloride,7.5,29.079,mM,55 W warm-up / sensor stabilization,55,NO_STABILIZATION,NO,0.344,min,0.5,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_B,False,
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,4.0,102.6,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,4.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,6.0,105.37,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,6.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,8.0,107.51,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,8.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,10.0,110.28,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,10.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,12.0,112.63,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,12.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,14.0,115.2,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,14.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,16.0,117.65,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,16.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,18.0,120.75,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,18.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,20.0,123.52,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,20.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,22.0,126.73,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,22.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,24.0,129.5,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,24.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,26.0,132.7,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,26.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,28.0,135.91,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,28.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,30.0,137.94,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,30.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,32.0,137.83,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,32.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,34.0,136.01,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,34.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,36.0,133.35,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,36.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,38.0,131.1,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,38.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,40.0,128.43,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,40.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,42.0,126.09,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,42.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,44.0,123.42,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,44.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,46.0,121.71,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,46.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,48.0,120.53,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,48.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,50.0,120.0,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,50.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,52.0,119.15,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,52.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,54.0,118.51,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,54.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,56.0,117.76,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,56.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,58.0,117.12,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,58.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,60.0,116.37,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,60.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,62.0,116.16,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,62.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,64.0,116.16,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,64.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,66.0,116.37,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,66.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,68.0,116.37,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,68.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,70.0,116.37,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,70.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,72.0,116.58,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,72.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,74.0,116.58,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,74.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,76.0,116.26,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,76.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,78.0,114.88,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,78.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,80.0,113.59,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,80.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,82.0,112.31,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,82.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,84.0,110.82,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,84.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,86.0,109.54,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,86.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,88.0,108.04,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,88.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,90.0,106.76,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,90.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,92.0,105.16,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,92.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,94.0,103.99,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,94.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,96.0,103.02,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,96.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,98.0,102.49,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,98.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,100.0,102.17,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,100.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,102.0,101.74,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,102.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,104.0,101.32,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,104.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,106.0,100.89,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,106.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,108.0,100.57,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,108.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,110.0,100.14,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,110.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,112.0,99.72,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,112.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,114.0,99.4,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,114.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,116.0,98.97,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,116.0
Saha 2024,10.1002/advs.202405518,Figure 3b(i),Fig3b_Subject1,Subject 1,SBG,118.0,98.54,mg/dL,post-meal,,YES,NO,0.612,min,0.641,mg/dL,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1002/advs.202405518,No smoothing; black SBG line sampled every 2 min from the 300-dpi PDF rendering.,Saha_2024_Fig3b_Subject1,True,118.0
